x1,x2,label
0.3508804906497614,-0.2944114562006094,1
1.2086806582379432,0.7550844476681571,0
-0.8939951877616308,0.8785280452121521,1
0.2924386045430471,0.19050252790885425,0
-0.767148771930613,-0.2987985208576709,0
-0.2753740578672395,0.533488807888508,1
0.13533534849927753,0.6752486456022261,0
-0.03992968278855026,-0.46202816468204333,0
-0.1549282227997379,-0.7014283417645371,1
0.4952200046647941,0.389900381165591,0
0.514047744847109,-0.5662255635558529,1
0.8781565078735689,0.8593149910571489,0
0.6793600702424436,-0.6389201637849485,1
0.23979778557427894,-0.7108903142282307,0
-0.7427518391448549,0.5161222689122982,1
0.8762830088532716,1.3271163850250254,0
-0.5939492598881956,-0.44438721016169236,0
0.23609537989838603,-0.8327134919989561,0
-1.0046652159873926,-0.1458289736879419,0
-0.46213596000331464,0.3191486480428014,1
-0.25580888633645693,0.530513899770773,1
0.2580627911219565,-0.5511686429677064,1
1.1208461782456145,0.6690309292307147,0
-0.047691431058703354,-0.5211592857632965,0
0.3277996725127412,-0.8632058290554514,1
-1.1305252620336237,-1.2608773158675621,0
0.21172501900819785,-0.12025504240625723,0
0.17125896239304964,0.826449197920262,0
-0.09105568246419098,0.3955951443700223,1
-0.6382094883645101,-0.6144280877850212,0
0.15662652452002826,0.04698260312479921,1
0.2762150597772468,0.4146682563853126,0
0.3813447141244149,0.22039635303095823,0
0.008503797264810514,-0.6166534903289747,1
-1.1751899972437756,-0.10926411315098292,0
-0.5054286806030787,-0.34144787864231063,0
0.7121232148015519,-0.41801362104162143,1
-0.7597563736888078,-0.1268561919315092,0
-0.1574163180270241,0.12357474290248127,1
0.45078154659016123,0.46160111730168407,0
0.5376016431456606,-0.17362895190964117,1
0.5456108936406758,-1.0275935321395788,1
-0.9888887557755487,-1.1317809255098383,0
0.638178548361455,0.2271129919306244,1
-0.8368386397921345,0.062483698710581306,1
-0.8404540989752582,0.26694380412811414,1
0.04721149192113569,-0.24566520017571755,0
-0.049046213318044596,0.1641186904971927,1
-0.07650751239832132,-0.8052174787762416,0
-0.6048325938101227,0.8343637976330397,1
0.8072496139048976,0.37631449176171217,0
-0.6354715000501183,1.0707690616117982,1
0.6875516090472621,0.5524913172991046,0
0.20611613507110627,-0.16564791606242124,0
-0.8822070136628285,0.879815256774519,1
-0.2131675581844204,-0.5906022071866283,0
-0.508036641522468,0.4824531997110022,1
-0.5737148040529441,0.6696227425638666,1
0.7557627740416956,0.004802829942791242,0
-0.5386344394228506,0.41378541244884115,1
0.18028962744894478,0.3497824631617921,0
-1.0963905783839316,-0.17303193782885398,0
-0.5160697701959467,0.15282156244821044,0
-0.30633626630586697,-0.7987624042888938,0
-0.8721086349287754,-0.25055043348457945,1
-0.6072859787419956,1.0193368584499651,1
-0.15300158603333314,-0.43854376939168904,1
-0.04966194348385092,-1.1474624969023577,1
0.9278147518472707,-0.45227355711189443,1
0.6883245421719852,-0.6837689861683864,1
